,title,price,date,fuel,km,power_cv,displacement_cm3,consumption,seats,owners,sliding_doors
16370,"Mercedes-Benz Vito 116 d Tourer-Pro-XL*Park-Paket*EDW*Kamera++
42.499 € (bruto)
35.713 € (neto)",42499,07/2023,Diésel,61338,120.0,1950,7.3,9,1,right
16371,"Opel Vivaro Kasten EditionM L2 1.5D Sortimo+Allwetter
21.490 € (bruto)
18.059 € (neto)",21490,03/2023,Diésel,61330,88.0,1499,6.5,3,1,right
16372,Volkswagen Caddy Kühlkasten *LKW-ZULASSUNG*AHK*,19990,04/2019,Diésel,61304,75.0,1968,4.6,2,1,right
16373,Volkswagen T6 Multivan Comfortline 4MOTION 7SITZER|AHK,53900,10/2022,Diésel,61300,150.0,1968,7.0,7,2,right
16374,Mercedes-Benz V 250 CDI 4-Matic EDITION Standheizung AHK,41500,10/2018,Diésel,61300,140.0,2143,6.6,6,2,both-sided
16375,Toyota Proace City L1 Duty Comfort Standheizung,19900,08/2020,Diésel,61300,96.0,1499,4.3,3,1,right
16376,Volkswagen Caddy 2.0TDI**Bott*Werkstatt*Regal*Einrichtung*,24450,03/2021,Diésel,61250,75.0,1968,4.5,2,1,right
16377,Volkswagen Multivan DSG Kurz Generation Six+ACC+Standh.+,41890,07/2016,Diésel,61223,110.0,1968,,7,2,right
16378,"Opel Movano B Kasten 2.3D 110KW L2H2 3,5t Automatik",29900,08/2020,Diésel,61216,110.0,2299,6.9,3,1,right
16379,Opel Vivaro Kasten 1.5 D M Edition 75 kW (102 PS)...,16990,10/2020,Diésel,61200,75.0,1499,7.3,3,1,right
16380,Peugeot Boxer HDi 335 L3H2 S,27600,06/2021,Diésel,61200,103.0,2179,6.4,3,1,right
16381,Mercedes-Benz Sprinter 317 CDI Hoch/Lang *AHK*Navi*LED*Kamera*,41649,12/2022,Diésel,61160,125.0,1950,9.7,3,1,right
16382,"Mercedes-Benz T 180 d PROGRESSIVE EDITION MBUX+RüKam+LED+Navi
33.869 € (bruto)
28.461 € (neto)",33869,11/2022,Diésel,61156,85.0,1461,5.7,5,1,right
16383,Seat Alhambra 2.0 TDI FR-Line Aut.*BI-XENON*AHK*ACC*,35490,04/2020,Diésel,61133,130.0,1968,,7,2,right
16384,Mercedes-Benz Vito Mixto 111 CDI extralang Reimo Camper 5 Sitz,34995,02/2018,Diésel,61117,84.0,1598,6.5,5,1,right
16385,Mercedes-Benz Sprinter 317 CDI KA LaHo PRO+9G+Klima+ParkP,41031,05/2024,Diésel,61111,125.0,1950,10.8,3,1,right
16386,Mercedes-Benz V 300 d 4M AVANTGARDE EDITION+Allrad+AMG+9G+AHK,61990,10/2020,Diésel,61060,176.0,1950,8.5,6,1,both-sided
16387,"Mercedes-Benz Sprinter 317 Tourer L3H2 9Sitze Dachklima AHK
63.500 € (bruto)
53.361 € (neto)",63500,01/2023,Diésel,61052,125.0,1950,10.8,9,1,right
16388,"Opel Combo E Cargo PDC hi, Bluetooth, Klimaanlage",15470,03/2022,Gasolina,61022,81.0,1199,5.3,2,1,right
16389,Ford Transit Custom Kasten L2 Lang/61.000KM/Insp.NEU,16880,08/2015,Diésel,61000,74.0,2198,7.0,3,1,right
16390,Volkswagen Crafter 2.0 TDI Kasten 35 mittellang HochdachFWD,25400,09/2020,Diésel,61000,103.0,1968,7.7,3,1,right
16391,Mercedes-Benz Vito 116 CDI Lang KLIMA NAVI TEMPOMAT 1HAND PDC,23990,11/2020,Diésel,61000,120.0,2143,6.0,3,1,right
16392,Volkswagen Caddy Life SHZ|PDC|Navi|ACC|5 Sitze|EU6d,26490,02/2021,Diésel,61000,90.0,1968,4.6,5,1,both-sided
16393,Volkswagen T6 Transporter 9 Sitzer DSG Klima PDC,35900,08/2022,Diésel,61000,110.0,1968,5.9,9,1,right
16394,"Renault Trafic BLUE dCi 6-Sitzer EU6d Klima PDC
29.950 € (bruto)
25.168 € (neto)",29950,11/2022,Diésel,61000,110.0,1997,6.9,6,1,right
16395,Ford Transit FT 350 EL WOHNMOBIL CAMPER MARKISE KLIMA,22990,11/2011,Diésel,61000,103.0,2402,,3,1,right
16396,Volkswagen T6 CAMPER BEACH*AUFSTELLDACH *NAVI *TEMPOMAT,39990,10/2019,Diésel,61000,110.0,1968,6.5,6,1,right
16397,Volkswagen T6 *BEACH*CAMPER*AUFSTELLDACH *BULLI *GARANTIE,39990,10/2019,Diésel,61000,110.0,1968,6.6,6,1,right
16398,Mercedes-Benz Sprinter 317 CDI Kasten Lang Hoch L3H2 AUT AHK,41918,09/2023,Diésel,60999,125.0,1950,9.7,3,1,right
16399,"Opel Combo Cargo Tempomat|Klimaanlage|Bluetooth
14.726 € (bruto)
12.375 € (neto)",14726,01/2021,Diésel,60996,75.0,1499,6.1,3,1,right
16400,Mercedes-Benz Vito 116 CDI Tourer-Pro-XL*Kamera*Fondklima+++++,35899,04/2021,Diésel,60991,120.0,1950,7.3,9,3,right
16401,"Mercedes-Benz Vito 116 CDI Tourer-Pro-XL*Kamera*Fondklima+++++
35.899 € (bruto)
30.167 € (neto)",35899,04/2021,Diésel,60991,120.0,1950,7.3,9,3,right
16402,Mercedes-Benz Sprinter 315 Mixto L3H2 Klima*Standhz*AHK*5-Sitz,42233,06/2021,Diésel,60990,110.0,1950,10.3,5,1,right
16403,"Ford Transit Custom Kasten+Klimaaut+R-Kamera+1.Hand
17.980 € (bruto)
15.109 € (neto)",17980,09/2020,Diésel,60980,77.0,1995,6.2,3,1,right
16404,Opel Combo Cargo 1.2 DIT Edition*KLIMA*PDC,15990,11/2021,Gasolina,60955,81.0,1199,,2,1,right
16405,Mercedes-Benz Vito 116 CDI Tourer Pro XL Klima Kamera Navi 9G,38750,04/2023,Diésel,60900,120.0,1950,7.3,9,1,right
16406,Mercedes-Benz Vito 116 Kasten lang SHZ RFK PTS 270°Flügeltüren,33201,05/2022,Diésel,60900,120.0,1950,7.6,3,1,right
16407,Mercedes-Benz V 250 d EDITION Lang LANG+7 SITZER+NAVI+TEMP+ASS,45480,03/2020,Diésel,60900,140.0,1950,7.4,7,1,right
16408,"Mercedes-Benz Vito 114 CDI Tourer PRO E NAVI+KLIMA+SERVICE NEU
28.800 € (bruto)
24.202 € (neto)",28800,04/2020,Diésel,60880,100.0,1950,--,8,1,right
16409,"Mercedes-Benz V 250 AVANTGARDE EDITION L+4x4+MBUX+DISTR+STHZG
57.222 € (bruto)
48.086 € (neto)",57222,11/2021,Diésel,60876,140.0,1950,8.4,6,1,both-sided
16410,"Fiat Talento 120-MJET Kasten L2H1 Klima Cam Navi PDC
18.921 € (bruto)
15.900 € (neto)",18921,05/2021,Diésel,60866,88.0,1598,7.4,3,1,right
16411,Volkswagen T6 Transporter Kombi T6 2.0 TDI L1H1 | Euro 6 |,23361,04/2018,Diésel,60860,63.0,1968,6.5,8,4,right
16412,"Ford Transit 320-EB Custom Kasten L2H1 + Cam AC Navi
25.990 € (bruto)
21.840 € (neto)",25990,02/2022,Diésel,60807,96.0,1995,6.5,3,1,right
16413,Volkswagen Crafter Kasten 35 lang+hoch (L3/H3) FWD -Klima,27670,04/2021,Diésel,60760,103.0,1968,10.1,3,1,right
16414,Volkswagen Crafter 2.0TDI MR §$ Kamera,23999,09/2023,Diésel,60663,75.0,1968,8.4,3,1,right
16415,Opel Combo Cargo 1.5 D S&S Edition Cool & Sound,14900,09/2020,Diésel,60630,56.0,1499,,2,1,right
16416,"Opel Vivaro Cargo Edition M 2,0 D erh. Zuladung | AHK
18.485 € (bruto)
15.534 € (neto)",18485,12/2020,Diésel,60579,110.0,1997,7.7,3,1,right
16417,Volkswagen T6 LR Comfortline,32725,07/2018,Diésel,60560,110.0,1968,6.1,9,2,right
16418,"Renault Trafic Combi 2.0 150 EU6d 2,0 BLUE dCi L1H1 Spac",34870,03/2022,Diésel,60500,110.0,1997,7.3,8,2,right
16419,Peugeot Boxer HDi 335 L3H2 S,31000,02/2021,Diésel,60500,103.0,2179,6.4,3,1,right
16420,Mercedes-Benz V 220 V -Klasse RISE kompakt Navi 7 Sitzer AHK,44700,08/2022,Diésel,60500,120.0,1950,6.2,7,1,right
16421,Mercedes-Benz Citan 108 CDI KA Lang WORKER PLUS+Klima+HolzBo,14851,08/2021,Diésel,60463,59.0,1461,5.6,2,1,right
16422,Opel Combo E Cargo Selection,12990,09/2021,Diésel,60423,56.0,1499,4.2,2,1,right
16423,Opel Vivaro Kasten Edition M,18990,08/2020,Diésel,60420,75.0,1499,5.0,3,1,right
16424,"Ford Tourneo Custom 320 L1 Active 8-SITZER/XENON/AHK
43.950 € (bruto)
36.933 € (neto)",43950,04/2022,Diésel,60414,136.0,1997,8.3,8,1,both-sided
16425,"Volkswagen T6.1 Kasten K.R 2.0 TDI Klima PDC GRA elt. FH
25.490 € (bruto)
21.420 € (neto)",25490,04/2020,Diésel,60413,81.0,1968,7.7,3,1,right
16426,"Ford Transit Custom Kasten 310 L1*Klima*AHK*PDC*Tempo
15.950 € (bruto)
13.403 € (neto)",15950,04/2017,Diésel,60330,96.0,1995,6.0,3,2,right
16427,"Ford Transit Connect Kasten Trend L1 #3-Sitze #Fro...
17.470 € (bruto)
14.681 € (neto)",17470,08/2021,Diésel,60270,74.0,1499,5.5,3,1,right
16428,"Volkswagen Multivan Kurz EU6 Trendline,NAVI,LED,STANDHEIUNG",36989,11/2018,Diésel,60250,75.0,1968,,7,2,right
16429,"Mercedes-Benz Marco Polo 300 d AMG 4x4, MBUX, 2 x Standhzg.",69480,07/2021,Diésel,60201,174.0,1950,8.9,5,1,right
16430,Volkswagen T6 California Ocean Red 4Motion DCC*LEDER*AHK*++,58990,01/2018,Gasolina,60180,150.0,1984,9.6,4,2,right
16431,"Mercedes-Benz Lang/Burmester®/Standheizung/ AMG Line/AHKNavi
55.140 € (bruto)
46.336 € (neto)",55140,09/2021,Diésel,60171,174.0,1950,,6,1,both-sided
16432,"Mercedes-Benz Sprinter 314 CDI Hochdach Tourer 7G+MBUX+Standh.
42.840 € (bruto)
36.000 € (neto)",42840,11/2019,Diésel,60150,105.0,2143,--,8,1,right
16433,"Renault Kangoo Rapid 1.5 BLUE dCi Extra Maxi Kasten
15.585 € (bruto)
13.097 € (neto)",15585,06/2021,Diésel,60150,85.0,1461,5.8,3,1,right
16434,Opel Combo E Cargo Selection,12733,11/2019,Diésel,60108,56.0,1499,,2,1,right
16435,"Citroën Berlingo Shine AUTOMATIK, NAVI, SITZHEIZUNG, PDC
23.990 € (bruto)",23990,11/2020,Diésel,60100,96.0,1499,4.4,5,1,both-sided
16436,"Volkswagen T6.1 Multivan Edition 2.0 TDI DSG KR ACC Navi
48.930 € (bruto)
41.118 € (neto)",48930,04/2021,Diésel,60100,150.0,1968,7.9,7,1,both-sided
16437,"Peugeot Rifter Allure Pack L2 BlueHDi Navi Sitzhzg Dyn.
22.490 € (bruto)
18.899 € (neto)",22490,11/2022,Diésel,60048,96.0,1499,5.5,5,1,both-sided
16438,Volkswagen Crafter 35 MR HD FWD Rollstuhlgerecht Hecklift,40990,04/2019,Diésel,60024,75.0,1968,7.2,8,1,right
16439,"Opel Vivaro B Kasten L1H1 2,7t Kamera-1.Hand-Service
17.500 € (bruto)
14.706 € (neto)",17500,06/2018,Diésel,60000,70.0,1598,6.6,3,1,right
16440,Volkswagen Crafter Kasten Kasten 35 mittellang Hochdach FWD,25999,10/2022,Diésel,60000,103.0,1968,7.2,2,1,right
16441,Citroën Jumpy Kasten Club M Doppelkabine 6-Sitzer,21900,04/2020,Diésel,60000,90.0,1997,5.6,6,1,right
16442,"Volkswagen T6 Transporter Kasten 110KW SORTIMO
24.900 € (bruto)
20.924 € (neto)",24900,04/2018,Diésel,60000,110.0,1968,5.9,3,1,right
16443,"Volkswagen T6.1 2.0 TDI 3SITZE,HOLZBODEN,1HD",19480,05/2020,Diésel,60000,81.0,1968,6.5,3,1,right
16444,Mercedes-Benz Marco Polo 220 d HORIZON EDITION Sport+NIGHT+AHK,59879,11/2021,Diésel,60000,120.0,1950,7.8,7,1,both-sided
16445,Mercedes-Benz V 250 d Edition Lang L2 AMG+Distr+19''+LED+AHK+6,59799,05/2023,Diésel,60000,140.0,1950,7.7,6,1,both-sided
16446,Ford Transit Custom Kasten 320 L1,17300,11/2019,Diésel,60000,77.0,1995,6.3,3,1,right
16447,Citroën Jumpy HDi 120 1.HAND+5-SITZER+LANG+R.KAMERA+AHK,12998,10/2011,Diésel,60000,88.0,1997,7.6,5,1,right
16448,Mercedes-Benz V 300 d 4M Avantgarde Edition XL Extralang L3 8S,62899,03/2023,Diésel,60000,174.0,1950,8.5,8,1,both-sided
16449,Opel Combo 1.Hand / Sitzheizung / Tempomat/PDC/Klima,12500,04/2020,Diésel,60000,75.0,1499,3.9,2,1,right
16450,Mercedes-Benz V 300 Lang LED Junge Sterne Dez.26 Burmester AMG,58980,12/2020,Diésel,60000,176.0,1950,5.9,7,2,both-sided
16451,"Renault Kangoo Rapid Extra
11.900 € (bruto)
10.000 € (neto)",11900,08/2017,Diésel,60000,81.0,1461,4.4,2,1,right
16452,"Ford Transit Kombi *7-SITZE* 1.HAND+TISCH+GARDINEN
15.990 € (bruto)",15990,01/2005,Diésel,60000,92.0,1998,7.9,7,1,right
16453,"Mercedes-Benz d LANG 6 SITZE KAMERA,NAVI,AHK,SCHECKHEFT
47.880 € (bruto)
40.235 € (neto)",47880,10/2021,Diésel,60000,140.0,1950,6.5,6,1,right
16454,Mercedes-Benz V 300 Vito Marco Polo Activity Edition Distr+SHD,54899,07/2023,Diésel,60000,174.0,1950,7.9,5,1,right
16455,Volkswagen T6.1 Multivan Generation Six Leder Navi LED AHK,46990,11/2020,Diésel,60000,110.0,1968,6.5,7,1,right
16456,Volkswagen T6.1 2.0 TDI Transporter Kasten Klima,23950,05/2021,Diésel,60000,81.0,1968,6.0,3,1,right
16457,Peugeot Boxer Kasten Hochraum 335 L3H2/Klima/Navi/3 Sitz,21090,05/2018,Diésel,60000,120.0,1997,6.0,3,1,right
16458,"Ford Transit Custom 340 L2H1 *9-Sitzer* NAVI (2809)
28.548 € (bruto)
23.990 € (neto)",28548,11/2020,Diésel,60000,96.0,1995,6.1,9,1,right
16459,"Ford Transit 2,0TDCi L2/H2*Klima*Tempomat*AHK*PDC*SHZ",20990,01/2019,Diésel,60000,96.0,1995,6.4,3,2,right
16460,"Mercedes-Benz 116 CDI KASTEN EXTRALANG AUT,LEDER,KLIMA
28.880 € (bruto)
24.269 € (neto)",28880,02/2023,Diésel,60000,120.0,1950,7.7,3,1,right
16461,Fiat Ducato Kasten 30 120 L1H1 Klima Kamera,20111,05/2022,Diésel,60000,88.0,2287,6.8,2,1,right
16462,"Opel Vivaro Kasten M Edition AHK TOTWINKEL TEILLEDER
19.950 € (bruto)
16.765 € (neto)",19950,05/2020,Diésel,60000,90.0,1997,,3,1,right
16463,Mercedes-Benz Vito 110 CDI Lang *1.HAND*NAVI*KLIMA*TEMPOMAT*,21301,01/2021,Diésel,60000,75.0,1749,6.4,3,1,right
16464,"Opel Combo D Kasten L1H1 2,2t",10990,06/2018,Gasolina,60000,70.0,1368,,2,2,right
16465,Citroën Jumpy Club 2.0HDI XL L3 LANG*NAVI*TEMP*MFL*3SITZ,22980,04/2022,Diésel,60000,106.0,1997,,3,1,right
16466,"Citroën 1.6 Kasten VTI 95 L1 ""Business"" - 1.Hd./60 TKM",10000,11/2017,Gasolina,60000,72.0,1598,,3,1,right
16467,Volkswagen T6.1 *150PS *LR *LANGVERSION *NAVI+RFK *AHK,37990,03/2020,Diésel,60000,110.0,1968,6.9,6,1,right
16468,Volkswagen T6.1 *CAMPER*BEACH *AUFSTELLDACH *NAVI *TEMPOMAT,45980,01/2020,Diésel,60000,110.0,1968,6.4,6,1,right
16469,Volkswagen T6 CAMPER BEACH*AUFSTELLDACH *TÜV NEU *GARANTIE,39990,09/2019,Diésel,60000,110.0,1968,7.0,6,1,right
16470,Ford Tourneo Custom Sport 8-SITZER KAMERA NAVI,41980,03/2022,Diésel,59995,136.0,1997,6.7,8,1,both-sided
16471,"Ford Tourneo Custom Sport 8-SITZER KAMERA NAVI
41.980 € (bruto)",41980,03/2022,Diésel,59995,136.0,1997,6.7,8,1,both-sided
16472,Volkswagen T6.1 Multivan Comfortline LR langer Radstand LED,48990,06/2020,Diésel,59990,110.0,1968,6.4,7,1,right
16473,Mercedes-Benz Sprinter 315 CDI Tourer Hochdach Standard,50480,03/2023,Diésel,59975,110.0,1950,10.8,9,1,right
16474,Ford Transit Custom Kasten 280 L1 Trend,20825,06/2020,Diésel,59967,96.0,1995,7.6,3,1,right
16475,"Mercedes-Benz Sprinter 314 L3 UPS Braun+Koffer+Paket+Kamera
34.391 € (bruto)
28.900 € (neto)",34391,01/2021,Diésel,59951,105.0,2143,,2,1,right
16476,"Peugeot Rifter EAT8 L2 Allure 7-Sitzer AHK Navi SHZ Kame
26.980 € (bruto)",26980,06/2020,Gasolina,59950,96.0,1199,,7,1,both-sided
16477,"Renault Trafic dCi170 EDC SpaceC L1H1/9Sitz/Alu/Navi/RFK
34.990 € (bruto)
29.403 € (neto)",34990,03/2021,Diésel,59946,125.0,1997,6.3,9,2,right
16478,Mercedes-Benz V 250 d EDITION lang Aut.*TEMPO*NAVI*CAM*PDC*AHK,46390,08/2020,Diésel,59929,140.0,1950,,6,2,right
16479,Volkswagen Caddy Life 2.0 TDI *STDHZ*PDC*GRA*SHZ*KLIMA*TEL*,23440,02/2021,Diésel,59900,75.0,1968,4.9,5,1,both-sided
16480,Ford Transit Custom 2.0d Trend L1 9Sitze Klima Parkpi,38980,09/2023,Diésel,59900,96.0,1995,7.9,9,1,right
16481,"Volkswagen T6.1 2.0 TDI 4M LANG 8 SITZ NAVI,KAMERA
41.770 € (bruto)
35.101 € (neto)",41770,10/2021,Diésel,59900,110.0,1968,6.9,8,1,right
16482,"Volkswagen Caddy CrossCaddy*59.898km*TÜV Neu*Scheckheft PDC
17.899 € (bruto)",17899,11/2013,Gasolina,59898,77.0,1197,6.8,5,2,both-sided
16483,"Renault 2.0 dCi L2H1 KASTEN NAVI,KEYLESSGO,KLIMA
18.880 € (bruto)
15.866 € (neto)",18880,10/2021,Diésel,59898,88.0,1997,5.7,3,1,right
16484,Mercedes-Benz Vito 116 Tourer lang Navi Kamera 2x Klima SHZ,39890,07/2023,Diésel,59858,120.0,1950,7.2,8,1,right
16485,Ford Transit Custom MFL Bluetooth 9 Sitzer,27991,02/2019,Diésel,59852,96.0,1995,6.4,9,1,right
16486,"Ford Tourneo Nugget Plus 136KW Autom. AHK Markise WC
49.950 € (bruto)
41.975 € (neto)",49950,06/2021,Diésel,59850,136.0,1997,,9,2,right
16487,Volkswagen T6*Navi+Klima+PDC*TÜV NEU*,20825,09/2020,Diésel,59831,81.0,1968,6.2,3,1,right
16488,Mercedes-Benz Sprinter 317 CDI KA LaHo Klima+MBUX+ParkP+Tempo,33177,05/2023,Diésel,59820,125.0,1950,9.4,3,1,right
16489,Mercedes-Benz 220 V -Klasse Vito Marco HORIZON 7 Sitzer,51990,02/2022,Diésel,59800,120.0,1950,6.4,7,1,both-sided
16490,"Volkswagen T6.1 Multivan Generation Six 2,0 TDI DSG LED AHK",53900,09/2020,Diésel,59800,110.0,1968,6.2,7,1,right
16491,"Volkswagen T6 Transporter AHK, KLIMA",21999,02/2020,Diésel,59777,81.0,1968,,3,1,right
16492,Volkswagen T6.1 Multivan DSG/4Motion Gen.Six /Led/Alu/Mwst,74500,03/2023,Diésel,59748,150.0,1968,7.0,7,1,right
16493,"Mercedes-Benz Vito Kasten 114 CDI RWD lang/Sortimo/Heizung/AHK
21.200 € (bruto)
17.815 € (neto)",21200,03/2019,Diésel,59735,100.0,2143,6.4,3,1,right
16494,"Volkswagen T6 California Beach Ed. 2.0 TDI 4M DSG ACC,AHK,S",47480,03/2017,Diésel,59730,150.0,1968,,5,3,right
16495,Mercedes-Benz Vito 116 CDI Tourer Pro XL Extralang L3 AHK+9Sit,42799,06/2023,Diésel,59716,120.0,1950,7.3,9,1,right
16496,"Citroën Berlingo Kasten Worker M/L1 Standheizung
15.450 € (bruto)
12.983 € (neto)",15450,06/2019,Diésel,59700,96.0,1499,4.4,3,1,right
16497,"Ford Transit Custom Kasten 280 L1 Trend, XENON, KLIMA",21180,05/2020,Diésel,59700,96.0,1995,7.6,3,1,right
16498,Mercedes-Benz Vito 114 CDI 4M Tourer Pro Lang L2 Navi+SHZ+8Sit,29899,07/2020,Diésel,59655,100.0,1950,8.1,8,1,right
16499,"Volkswagen T6 Transporter Kasten L2 la'ang KLIMA""SORTIMO""SH",24600,01/2019,Diésel,59642,75.0,1968,5.9,2,1,right
16500,Fiat Doblo Doblò SX Maxi Kasten 3 Sitze Klima AHK 1.H,12800,07/2018,Gasolina,59610,70.0,1368,7.5,3,1,right
16501,"Mercedes-Benz Sprinter 317 36 HD MBUX Klima Kamera
30.881 € (bruto)
25.950 € (neto)",30881,04/2022,Diésel,59609,125.0,1950,9.2,3,1,right
16502,Volkswagen Caddy Maxi Kasten 2.0 TDI/DSG/NAVI/STD-H/AHK/ACC,22900,09/2019,Diésel,59600,110.0,1968,4.9,2,1,right
16503,"Mercedes-Benz 317 CDI L2H2 KASTEN AUT,LEDER,AHK,KLIMA
35.480 € (bruto)
29.815 € (neto)",35480,02/2023,Diésel,59600,125.0,1950,9.4,3,1,right
16504,Ford Transit Custom Kombi 320 L1H1 Trend/AHK/SHZ/AUTO,34900,02/2019,Diésel,59600,96.0,1995,6.4,5,1,right
16505,"Mercedes-Benz Vito Tourer 114 9G Lang 8-Sitze Spur Nav Kam GRA
32.950 € (bruto)
27.689 € (neto)",32950,08/2021,Diésel,59578,100.0,1950,,8,1,right
16506,Ford Transit Kombi 350 L2H3 Trend 9-Sitze AHZV Klima,27990,08/2019,Diésel,59566,96.0,1995,7.2,9,2,right
16507,Mercedes-Benz Sprinter 317 CDI KA LaHo 9G+Klima+Navi+MBUX,39258,10/2023,Diésel,59518,125.0,1950,9.7,3,1,right
16508,Volkswagen T6.1 Kombi KR 2.0 TDI*NAVI*AHK*STDHZ*CARPLAY*,30990,08/2020,Diésel,59500,110.0,1968,6.3,6,1,right
16509,Volkswagen T6 Kombi 6.1 LR TDI 9S *GRA*PDC*TEL*KLIMA*DAB*,36740,12/2021,Diésel,59500,110.0,1968,7.4,9,2,right
16510,Ford Transit Connect Kasten Trend Aut./Klima/AHK/PDC,18950,03/2021,Diésel,59500,74.0,1499,4.8,2,1,right
16511,"Ford Tourneo Custom 170 PS Auto 320 L2 FGS 5 Jahre
39.950 € (bruto)
33.571 € (neto)",39950,03/2023,Diésel,59500,125.0,1996,8.1,9,1,right
16512,"Volkswagen T6 California 2.0 TDI Beach Edition 4Motion/AHK
53.990 € (bruto)
45.370 € (neto)",53990,07/2019,Diésel,59500,110.0,1968,8.8,4,2,right
16513,"Ford Transit Custom 2.0 TDCI 340 L2 LANG Trend
29.300 € (bruto)
24.622 € (neto)",29300,01/2020,Diésel,59495,96.0,1995,6.1,9,1,right
16514,Mercedes-Benz Sprinter 317 CDI Kasten Hochdach Lang,34248,02/2023,Diésel,59486,125.0,1950,9.6,3,1,right
16515,Renault Kangoo Rapid dCi 110 Maxi Extra / Klima PDC AHK,12780,03/2019,Diésel,59450,81.0,1461,4.5,2,1,right
16516,Mercedes-Benz Sprinter 317 CDI KA LaHo 9G+Klima+MBUX+ParkP,40436,11/2022,Diésel,59356,125.0,1950,9.6,3,1,right
16517,"Ford Transit Connect 210 L2 Trend Diesel *WKR*
16.890 € (bruto)
14.193 € (neto)",16890,04/2019,Diésel,59348,88.0,1498,,2,1,both-sided
16518,Citroën Jumper L3H2 Club BlueHDi 140 *Klima*Tempomat,18999,04/2022,Diésel,59342,103.0,2179,6.4,3,1,right
16519,Volkswagen T6.1 Multivan *Navi*SitzHzg*Klima im Heck*,42490,11/2021,Diésel,59339,110.0,1968,6.0,5,1,right
16520,Mercedes-Benz Vito Kasten 114 RWD lang|NAVI|RCam|Bluetooth,22999,03/2020,Diésel,59311,100.0,2143,,3,1,right
16521,"Mercedes-Benz Vito Tourer 116 Lang AHK*PDC*TEMPO
31.900 € (bruto)
26.807 € (neto)",31900,08/2019,Diésel,59305,120.0,2143,,5,1,right
16522,"Ford Tourneo Custom 2.0 TDCI 320 L1 Titanium Navi
36.750 € (bruto)",36750,05/2021,Diésel,59300,96.0,1995,8.2,9,4,both-sided
16523,"Nissan NV250 Kastenwagen L1H1 2,0t Comfort",12490,10/2020,Diésel,59283,85.0,1461,4.9,2,1,right
16524,"Opel Movano B Kasten/Kombi HKa L2H2 3,5t",19900,03/2021,Diésel,59257,100.0,2299,6.7,3,1,right
16525,"Ford Transit L2 H2 Kombi 350 Trend 8 SITZER+DAB+SHZ
30.890 € (bruto)
25.958 € (neto)",30890,08/2021,Diésel,59250,96.0,1995,8.2,8,1,right
16526,Mercedes-Benz Sprinter 317 CDI Tourer L2H2 Kamera Navi AHK 9G,45450,05/2023,Diésel,59250,125.0,1950,10.8,9,1,right
16527,"Volkswagen T6 California Beach Aufstelldach,Markise,PDC,Nav",64110,02/2022,Diésel,59200,150.0,1968,6.8,5,1,right
16528,Ford Transit Custom 320 L2 Kam*PDC*Temp*AHK*Dachträge,22900,11/2021,Diésel,59180,96.0,1995,6.5,3,1,right
16529,Mercedes-Benz Vito Kasten 109/110/111/114 CDI FWD extralang,23900,08/2020,Diésel,59169,75.0,1749,,3,1,right
16530,"Volkswagen T6 Transporter 2.0 TDI Standheizung AHK PDC
23.590 € (bruto)
19.824 € (neto)",23590,06/2018,Diésel,59168,75.0,1968,5.7,3,1,right
16531,Mercedes-Benz Sprinter 317 CDI KA LaHo 9G+Klima+MBUX+ParkP,38651,06/2023,Diésel,59139,125.0,1950,9.8,3,1,right
16532,"Mercedes-Benz d LANG 7 SITZE AHK,SPURPAKET,LED,KAMERA,SH
45.470 € (bruto)
38.210 € (neto)",45470,08/2020,Diésel,59117,140.0,1950,5.9,7,1,right
16533,"Mercedes-Benz Vito Tourer 114 9G Lang 8-Sitze Navi PDC Tempoma
30.950 € (bruto)
26.008 € (neto)",30950,06/2020,Diésel,59109,100.0,1950,,8,1,right
16534,"Volkswagen Caddy Nfz 2,0 TDI Kasten BMT 1.Hand Orig. 59tkm.",15990,02/2019,Diésel,59100,75.0,1968,4.6,2,1,right
16535,Peugeot Expert L2 Navi Klima Standheiz WürthRegale Volla,22491,01/2020,Diésel,59100,110.0,1997,5.2,2,1,right
16536,"Mercedes-Benz V 300 AVANTGARDE NIGHT EDITION KOMPAKT+4x4+AMG
65.999 € (bruto)
55.461 € (neto)",65999,03/2022,Diésel,59100,174.0,1950,8.3,7,1,both-sided
16537,"Ford Transit 2.0 TDCi 350 L3H2 MIXTO DOKA 6SITZ KLIMA
29.990 € (bruto)",29990,02/2021,Diésel,59095,96.0,1995,6.8,6,1,right
16538,Mercedes-Benz Sprinter 317 CDI KA Hoch Klima+MBUX+ParkP+Kamera,35688,05/2023,Diésel,59090,125.0,1950,9.3,3,1,right
16539,Dacia Dokker Stepway Plus DCI 95PS,15490,10/2020,Diésel,59061,70.0,1461,4.4,5,1,both-sided
16540,"Mercedes-Benz Sprinter 317 CDI KA LaHo AHK 3,5t+9G+Klima+MBUX",41638,04/2023,Diésel,59033,125.0,1950,9.7,3,1,right
16541,Volkswagen T6 Multivan 2.0 TDI Highline Aut.*NAVI*CAM*SHZ*,41490,08/2019,Diésel,59007,146.0,1968,,7,2,right
16542,Volkswagen Multivan DSG Kurz Generation Six,45990,05/2019,Diésel,59000,146.0,1968,,7,1,right
16543,Mercedes-Benz V 250d EDITION 4MATIC lang~Kamera~Navi~AHK~LED~,45099,12/2019,Diésel,59000,140.0,1950,6.5,6,2,both-sided
